"John_KJV" "Luke_KJV" "Mark_KJV" "Matthew_KJV"
"since" 0.00523724730281764 0.0154207949419793 0.00659369642621654 0.00422225975342003
"sisters" 0.00523724730281764 0.00385519873549481 0.0197810892786496 0.00844451950684006
"six" 0.0157117419084529 0.00771039747098963 0.00659369642621654 0.00422225975342003
"spit" 0 0 0.0329684821310827 0.00844451950684006
"staves" 0 0.00771039747098963 0.0131873928524331 0.0126667792602601
"steal" 0.00523724730281764 0.00385519873549481 0.00659369642621654 0.0168890390136801
"steward" 0 0.0231311924129689 0 0.00422225975342003
"still" 0.0157117419084529 0.00385519873549481 0.0131873928524331 0.00422225975342003
"stranger" 0.00523724730281764 0.00771039747098963 0 0.0168890390136801
"streets" 0 0.0115655962064844 0.00659369642621654 0.0126667792602601
"tarry" 0.0157117419084529 0.00771039747098963 0.00659369642621654 0.00422225975342003
"tempting" 0.00523724730281764 0.00385519873549481 0.0131873928524331 0.0126667792602601
"therein" 0.00523724730281764 0.0115655962064844 0.0131873928524331 0.00422225975342003
"thirst" 0.0314234838169058 0 0 0.00422225975342003
"thrice" 0.00523724730281764 0.00771039747098963 0.0131873928524331 0.00844451950684006
"times" 0 0.0115655962064844 0 0.0168890390136801
"trees" 0.00523724730281764 0.00771039747098963 0.0131873928524331 0.00844451950684006
"vinegar" 0.0157117419084529 0.00385519873549481 0.00659369642621654 0.00844451950684006
"watched" 0 0.0154207949419793 0.00659369642621654 0.00844451950684006
"wedding" 0 0.00771039747098963 0 0.0211112987671002
"week" 0.0104744946056353 0.00771039747098963 0.0131873928524331 0.00422225975342003
"wherewith" 0.0104744946056353 0.00771039747098963 0.0131873928524331 0.00422225975342003
"willing" 0.00523724730281764 0.0115655962064844 0.00659369642621654 0.00844451950684006
"winds" 0 0.00385519873549481 0.00659369642621654 0.0211112987671002
"witnesses" 0 0.00385519873549481 0.00659369642621654 0.0211112987671002
"year" 0.0157117419084529 0.0154207949419793 0 0
"abideth" 0.0314234838169058 0 0 0
"alms" 0 0.00771039747098963 0 0.0168890390136801
"appointed" 0 0.0115655962064844 0 0.0126667792602601
"ashamed" 0 0.0154207949419793 0.0131873928524331 0
"asleep" 0 0.00385519873549481 0.0131873928524331 0.0126667792602601
"beam" 0 0.0115655962064844 0 0.0126667792602601
"become" 0.00523724730281764 0.00385519873549481 0.0131873928524331 0.00844451950684006
"between" 0.00523724730281764 0.0115655962064844 0 0.00844451950684006
"bid" 0 0.0115655962064844 0 0.0126667792602601
"borne" 0.0104744946056353 0.00385519873549481 0.00659369642621654 0.00844451950684006
"branch" 0.0209489892112706 0 0.00659369642621654 0.00422225975342003
"bury" 0.00523724730281764 0.00771039747098963 0 0.0126667792602601
"calling" 0 0.00771039747098963 0.0197810892786496 0.00422225975342003
"candle" 0 0.0154207949419793 0.00659369642621654 0.00422225975342003
"caught" 0.0104744946056353 0.00385519873549481 0.00659369642621654 0.00844451950684006
"ceased" 0 0.0115655962064844 0.0131873928524331 0.00422225975342003
"choked" 0 0.0115655962064844 0.0131873928524331 0.00422225975342003
"confess" 0.0104744946056353 0.00771039747098963 0 0.00844451950684006
"damnation" 0.00523724730281764 0.00385519873549481 0.0131873928524331 0.00844451950684006
"deceive" 0 0 0.0131873928524331 0.0168890390136801
"deeds" 0.0209489892112706 0.00771039747098963 0 0
"defile" 0 0 0.0263747857048661 0.00844451950684006
"didst" 0.00523724730281764 0.00771039747098963 0 0.0126667792602601
"dogs" 0 0.00385519873549481 0.0131873928524331 0.0126667792602601
"dream" 0 0 0 0.0253335585205202
"drinking" 0 0.0115655962064844 0 0.0126667792602601
"dwelt" 0.0104744946056353 0.00771039747098963 0 0.00844451950684006
"east" 0 0.00385519873549481 0 0.0211112987671002
"eaten" 0.0104744946056353 0.00771039747098963 0.00659369642621654 0.00422225975342003
"either" 0.00523724730281764 0.0115655962064844 0 0.00844451950684006
"evening" 0.00523724730281764 0.00385519873549481 0.00659369642621654 0.0126667792602601
"exalted" 0 0.0154207949419793 0 0.00844451950684006
"exercise" 0 0.00771039747098963 0.0131873928524331 0.00844451950684006
"fellow" 0.00523724730281764 0.00771039747098963 0 0.0126667792602601
"forthwith" 0.00523724730281764 0 0.0197810892786496 0.00844451950684006
"gate" 0 0.0115655962064844 0 0.0126667792602601
"god^s" 0.00523724730281764 0.00771039747098963 0.00659369642621654 0.00844451950684006
"hail" 0.00523724730281764 0.00385519873549481 0.00659369642621654 0.0126667792602601
"hair" 0.0104744946056353 0.00385519873549481 0.00659369642621654 0.00844451950684006
"hateth" 0.0314234838169058 0 0 0
"hereafter" 0.0157117419084529 0.00385519873549481 0.00659369642621654 0.00422225975342003
"herodias" 0 0.00385519873549481 0.0197810892786496 0.00844451950684006
"herself" 0.0104744946056353 0.00771039747098963 0.00659369642621654 0.00422225975342003
"hewn" 0 0.00771039747098963 0.00659369642621654 0.0126667792602601
"hill" 0 0.0192759936774741 0 0.00422225975342003
"home" 0.0104744946056353 0.00771039747098963 0.00659369642621654 0.00422225975342003
"hosanna" 0.00523724730281764 0 0.0131873928524331 0.0126667792602601
"impossible" 0 0.0115655962064844 0.00659369642621654 0.00844451950684006
"inherit" 0 0.00771039747098963 0.00659369642621654 0.0126667792602601
"interpreted" 0.0104744946056353 0 0.0197810892786496 0.00422225975342003
"jericho" 0 0.0115655962064844 0.0131873928524331 0.00422225975342003
"kiss" 0 0.0154207949419793 0.00659369642621654 0.00422225975342003
"lame" 0 0.00771039747098963 0 0.0168890390136801
"lift" 0.00523724730281764 0.0154207949419793 0 0.00422225975342003
"lord^s" 0 0.0115655962064844 0.00659369642621654 0.00844451950684006
"lots" 0.0104744946056353 0.00385519873549481 0.00659369642621654 0.00844451950684006
"maid" 0 0.00771039747098963 0.00659369642621654 0.0126667792602601
"maimed" 0 0.00771039747098963 0.00659369642621654 0.0126667792602601
"manifest" 0.0261862365140882 0.00385519873549481 0 0
"minister" 0 0.00385519873549481 0.0131873928524331 0.0126667792602601
"mote" 0 0.0115655962064844 0 0.0126667792602601
"nathanael" 0.0314234838169058 0 0 0
"nets" 0 0.00771039747098963 0.0131873928524331 0.00844451950684006
"next" 0.0157117419084529 0.00385519873549481 0.00659369642621654 0.00422225975342003
"ninth" 0 0.00385519873549481 0.0131873928524331 0.0126667792602601
"open" 0.0104744946056353 0.00771039747098963 0 0.00844451950684006
"parted" 0.00523724730281764 0.00771039747098963 0.00659369642621654 0.00844451950684006
"perfect" 0.00523724730281764 0.00771039747098963 0 0.0126667792602601
"pharisee" 0 0.0192759936774741 0 0.00422225975342003
"pound" 0.0104744946056353 0.0154207949419793 0 0
"praise" 0.0157117419084529 0.00771039747098963 0 0.00422225975342003
"preparation" 0.0157117419084529 0.00385519873549481 0.00659369642621654 0.00422225975342003
"press" 0 0.0115655962064844 0.0197810892786496 0
"priest^s" 0.00523724730281764 0.0115655962064844 0 0.00844451950684006
"prince" 0.0157117419084529 0 0.00659369642621654 0.00844451950684006
"privately" 0 0.00771039747098963 0.0197810892786496 0.00422225975342003
"publican" 0 0.0154207949419793 0 0.00844451950684006
"rejoiced" 0.00523724730281764 0.0154207949419793 0 0.00422225975342003
"remembered" 0.0157117419084529 0.00771039747098963 0 0.00422225975342003
"required" 0 0.0231311924129689 0 0
"robe" 0.0104744946056353 0.00771039747098963 0 0.00844451950684006
"salvation" 0.00523724730281764 0.0192759936774741 0 0
"samaria" 0.0261862365140882 0.00385519873549481 0 0
"scattered" 0.0104744946056353 0.00385519873549481 0.00659369642621654 0.00844451950684006
"scourge" 0.00523724730281764 0.00385519873549481 0.00659369642621654 0.0126667792602601
"scrip" 0 0.0154207949419793 0.00659369642621654 0.00422225975342003
"sell" 0 0.0115655962064844 0.00659369642621654 0.00844451950684006
"shaken" 0 0.0115655962064844 0.00659369642621654 0.00844451950684006
"simon^s" 0.0104744946056353 0.0115655962064844 0.00659369642621654 0
"sodom" 0 0.00771039747098963 0.00659369642621654 0.0126667792602601
"soever" 0.0157117419084529 0 0.0197810892786496 0
"spread" 0 0.00385519873549481 0.0197810892786496 0.00844451950684006
"straight" 0.00523724730281764 0.0115655962064844 0.00659369642621654 0.00422225975342003
"stretched" 0 0.00385519873549481 0.00659369642621654 0.0168890390136801
"sure" 0.0104744946056353 0.00385519873549481 0 0.0126667792602601
"swords" 0 0.00771039747098963 0.0131873928524331 0.00844451950684006
"taking" 0.00523724730281764 0.0115655962064844 0.00659369642621654 0.00422225975342003
"talked" 0.00523724730281764 0.0115655962064844 0.00659369642621654 0.00422225975342003
"testify" 0.0261862365140882 0.00385519873549481 0 0
"tetrarch" 0 0.0192759936774741 0 0.00422225975342003
"thrust" 0.0104744946056353 0.0154207949419793 0 0
"tolerable" 0 0.00771039747098963 0.00659369642621654 0.0126667792602601
"tombs" 0 0.00385519873549481 0.0197810892786496 0.00844451950684006
"treasury" 0.00523724730281764 0.00385519873549481 0.0197810892786496 0.00422225975342003
"trespasses" 0 0 0.0131873928524331 0.0168890390136801
"understanding" 0 0.0115655962064844 0.0131873928524331 0.00422225975342003
"unjust" 0 0.0192759936774741 0 0.00422225975342003
"villages" 0 0.00385519873549481 0.0197810892786496 0.00844451950684006
"vine" 0.0157117419084529 0.00385519873549481 0.00659369642621654 0.00422225975342003
"wheresoever" 0 0.00385519873549481 0.0197810892786496 0.00844451950684006
"wrapped" 0.00523724730281764 0.0115655962064844 0.00659369642621654 0.00422225975342003
"write" 0.0104744946056353 0.0115655962064844 0.00659369642621654 0
"accusation" 0.00523724730281764 0.00771039747098963 0.00659369642621654 0.00422225975342003
"alive" 0 0.0115655962064844 0.00659369642621654 0.00422225975342003
"amen" 0.00523724730281764 0.00385519873549481 0.00659369642621654 0.00844451950684006
"aside" 0.00523724730281764 0.00385519873549481 0.0131873928524331 0.00422225975342003
"asketh" 0.00523724730281764 0.00771039747098963 0 0.00844451950684006
"assembled" 0.00523724730281764 0 0.00659369642621654 0.0126667792602601
"bade" 0 0.0154207949419793 0 0.00422225975342003
"beareth" 0.0209489892112706 0 0 0.00422225975342003
"becometh" 0 0 0.0131873928524331 0.0126667792602601
"beholding" 0 0.0115655962064844 0.00659369642621654 0.00422225975342003
"belly" 0.00523724730281764 0.00385519873549481 0.00659369642621654 0.00844451950684006
"bosom" 0.0104744946056353 0.0115655962064844 0 0
"break" 0 0 0 0.0211112987671002
"brother^s" 0 0.00771039747098963 0.00659369642621654 0.00844451950684006
"burn" 0 0.0115655962064844 0 0.00844451950684006
"carried" 0 0.0115655962064844 0.00659369642621654 0.00422225975342003
"carry" 0.0104744946056353 0.00385519873549481 0.0131873928524331 0
"clay" 0.0261862365140882 0 0 0
"cloth" 0 0 0.0197810892786496 0.00844451950684006
"coat" 0.0157117419084529 0.00385519873549481 0 0.00422225975342003
"continued" 0.0157117419084529 0.00771039747098963 0 0
"converted" 0.00523724730281764 0.00385519873549481 0.00659369642621654 0.00844451950684006
"crew" 0.00523724730281764 0.00385519873549481 0.0131873928524331 0.00422225975342003
"cry" 0 0.00771039747098963 0.00659369642621654 0.00844451950684006
"danger" 0 0 0.00659369642621654 0.0168890390136801
"deaf" 0 0.00385519873549481 0.0197810892786496 0.00422225975342003
"descending" 0.0157117419084529 0 0.00659369642621654 0.00422225975342003
"desiring" 0 0.00771039747098963 0 0.0126667792602601
"desolation" 0 0.00771039747098963 0.00659369642621654 0.00844451950684006
"diseases" 0 0.0115655962064844 0.00659369642621654 0.00422225975342003
"doubt" 0.00523724730281764 0.00385519873549481 0.00659369642621654 0.00844451950684006
"doves" 0.0104744946056353 0 0.00659369642621654 0.00844451950684006
"drinketh" 0.0209489892112706 0 0.00659369642621654 0
"elect" 0 0.00385519873549481 0.0131873928524331 0.00844451950684006
"empty" 0 0.0115655962064844 0.00659369642621654 0.00422225975342003
"ended" 0.00523724730281764 0.0115655962064844 0 0.00422225975342003
"enemy" 0 0.00385519873549481 0 0.0168890390136801
"enough" 0 0.00771039747098963 0.00659369642621654 0.00844451950684006
"eunuchs" 0 0 0 0.0211112987671002
"finger" 0.0157117419084529 0.00771039747098963 0 0
"finish" 0.0104744946056353 0.0115655962064844 0 0
"finished" 0.0104744946056353 0 0 0.0126667792602601
"followeth" 0.00523724730281764 0.00385519873549481 0.0131873928524331 0.00422225975342003
"forty" 0.00523724730281764 0.00385519873549481 0.00659369642621654 0.00844451950684006
"further" 0 0.00771039747098963 0.0131873928524331 0.00422225975342003
"garden" 0.0209489892112706 0.00385519873549481 0 0
"generations" 0 0.00385519873549481 0 0.0168890390136801
"gifts" 0 0.0115655962064844 0 0.00844451950684006
"gold" 0 0 0 0.0211112987671002
"goodman" 0 0.00771039747098963 0.00659369642621654 0.00844451950684006
"grace" 0.0209489892112706 0.00385519873549481 0 0
"grain" 0 0.00771039747098963 0.00659369642621654 0.00844451950684006
"grass" 0.00523724730281764 0.00385519873549481 0.00659369642621654 0.00844451950684006
"grew" 0 0.0115655962064844 0.0131873928524331 0
"grow" 0 0.00385519873549481 0.00659369642621654 0.0126667792602601
"hanged" 0 0.00771039747098963 0.00659369642621654 0.00844451950684006
"haste" 0 0.0154207949419793 0.00659369642621654 0
"hebrew" 0.0209489892112706 0.00385519873549481 0 0
"help" 0 0.00771039747098963 0.0131873928524331 0.00422225975342003
"hired" 0 0.00771039747098963 0.00659369642621654 0.00844451950684006
"honoureth" 0.0157117419084529 0 0.00659369642621654 0.00422225975342003
"hundredfold" 0 0.00385519873549481 0.00659369642621654 0.0126667792602601
"hunger" 0.00523724730281764 0.0115655962064844 0 0.00422225975342003
"idle" 0 0.00385519873549481 0 0.0168890390136801
"iniquity" 0 0.00385519873549481 0 0.0168890390136801
"issue" 0 0.00771039747098963 0.00659369642621654 0.00844451950684006
"joses" 0 0 0.0197810892786496 0.00844451950684006
"judged" 0.00523724730281764 0.00771039747098963 0 0.00844451950684006
"justified" 0 0.0115655962064844 0 0.00844451950684006
"keepeth" 0.0209489892112706 0.00385519873549481 0 0
"lake" 0 0.0192759936774741 0 0
"lamps" 0 0 0 0.0211112987671002
"lawyers" 0 0.0192759936774741 0 0
"leaves" 0 0 0.0197810892786496 0.00844451950684006
"lepers" 0 0.0115655962064844 0 0.00844451950684006
"levi" 0 0.0154207949419793 0.00659369642621654 0
"liken" 0 0.00771039747098963 0.00659369642621654 0.00844451950684006
"lovest" 0.0261862365140882 0 0 0
"married" 0 0.00771039747098963 0.0131873928524331 0.00422225975342003
"marvel" 0.0209489892112706 0 0.00659369642621654 0
"means" 0.00523724730281764 0.0115655962064844 0 0.00422225975342003
"merry" 0 0.0192759936774741 0 0
"mustard" 0 0.00771039747098963 0.00659369642621654 0.00844451950684006
"neighbours" 0.00523724730281764 0.0154207949419793 0 0
"nicodemus" 0.0261862365140882 0 0 0
"nine" 0 0.0115655962064844 0 0.00844451950684006
"noe" 0 0.0115655962064844 0 0.00844451950684006
"notwithstanding" 0 0.00771039747098963 0 0.0126667792602601
"obey" 0 0.00771039747098963 0.0131873928524331 0.00422225975342003
"parts" 0.00523724730281764 0.00385519873549481 0.00659369642621654 0.00844451950684006
"pence" 0.00523724730281764 0.00771039747098963 0.00659369642621654 0.00422225975342003
"pool" 0.0261862365140882 0 0 0
"pounds" 0 0.0192759936774741 0 0
"praying" 0 0.0154207949419793 0.00659369642621654 0
"presence" 0.00523724730281764 0.0154207949419793 0 0
"present" 0.00523724730281764 0.0154207949419793 0 0
"prophesied" 0.00523724730281764 0.00385519873549481 0.00659369642621654 0.00844451950684006
"pull" 0 0.0154207949419793 0 0.00422225975342003
"purple" 0.0104744946056353 0.00385519873549481 0.0131873928524331 0
"quenched" 0 0 0.0329684821310827 0
"reign" 0 0.0154207949419793 0 0.00422225975342003
"remain" 0.0209489892112706 0.00385519873549481 0 0
"remained" 0.00523724730281764 0.00771039747098963 0 0.00844451950684006
"remission" 0 0.0115655962064844 0.00659369642621654 0.00422225975342003
"rolled" 0 0.00385519873549481 0.0131873928524331 0.00844451950684006
"samaritans" 0.0157117419084529 0.00385519873549481 0 0.00422225975342003
"shake" 0 0.00771039747098963 0.00659369642621654 0.00844451950684006
"shed" 0 0.00771039747098963 0.00659369642621654 0.00844451950684006
"ships" 0 0.0154207949419793 0.00659369642621654 0
"sitteth" 0 0.0154207949419793 0 0.00422225975342003
"slew" 0 0.00385519873549481 0 0.0168890390136801
"smite" 0 0.00385519873549481 0.00659369642621654 0.0126667792602601
"sorrow" 0.0209489892112706 0.00385519873549481 0 0
"sower" 0 0.00385519873549481 0.0131873928524331 0.00844451950684006
"speakest" 0.0157117419084529 0.00385519873549481 0 0.00422225975342003
"spent" 0 0.0115655962064844 0.0131873928524331 0
